936360000, 900360036
936360000, 903603600
936421201, 112423609
936421201, 161239204
936421201, 229401316
936421201, 243016921
936421201, 421029361
936482404, 424483609
936543609, 304956369
936543609, 460359936
936543609, 596043396
936543609, 903964356
936604816, 163660849
936604816, 360468196
936604816, 661364089
936604816, 669308641
936666025, 666930625
936727236, 392277636
936788449, 894847396
936910881, 119836809
936910881, 136819809
936910881, 193098816
936910881, 199063881
936910881, 309161889
936910881, 319801689
936910881, 991683081
936972100, 167003929
936972100, 172396900
936972100, 192376900
936972100, 290907136
936972100, 392079601
936972100, 739296100
937094544, 434597409
937094544, 494973504
937094544, 495374049
937155769, 737991556
937155769, 779135569
937216996, 169937296
937216996, 616379929
937216996, 636199729
937339456, 437395396
937400689, 489736900
937400689, 699708304
937400689, 708304996
937400689, 963047089
937400689, 983700496
937461924, 142993764
937461924, 367949124
937461924, 396447921
937461924, 917362944
937461924, 972691344
937523161, 117592336
937523161, 125731369
937523161, 137921536
937523161, 313679521
937584400, 704530849
937584400, 709583044
937645641, 167495364
937645641, 176544369
937645641, 179345664
937645641, 431974656
937645641, 561974436
937645641, 614345796
937645641, 964475136
937706884, 438776809
937706884, 708943876
937706884, 779638084
937706884, 837986704
937768129, 138697729
937768129, 192737689
937768129, 797328169
937890625, 208975936
937890625, 250398976
937890625, 295736809
937890625, 328950769
937951876, 571879396
937951876, 787531969
937951876, 879359716
938013129, 981130329
938074384, 907334884
938135641, 481539136
938196900, 108930969
938196900, 989039601
938258161, 912583681
938319424, 184334929
938380689, 336098889
938441956, 134954689
938441956, 138956944
938441956, 158936449
938441956, 198443569
938503225, 325983025
938564496, 469935684
938564496, 959636484
938625769, 523768996
938625769, 596678329
938625769, 987656329
938687044, 376088449
938687044, 678498304
938687044, 808947364
938748321, 213978384
938748321, 387184329
938748321, 732893184
938748321, 978313284
938809600, 386908900
938932164, 123943689
938932164, 241398369
938932164, 338964921
938932164, 364389921
938932164, 392396481
938932164, 398241936
938932164, 493239681
938932164, 498316329
938932164, 913369284
939054736, 336795904
939054736, 453093796
939116025, 105329169
939116025, 135699201
939116025, 209351961
939116025, 311699025
939116025, 356190129
939116025, 399560121
939116025, 501132996
939116025, 501939216
939116025, 635191209
939116025, 910651329
939116025, 925011396
939238609, 329930896
939238609, 369293089
939238609, 639938209
939238609, 923308996
939361201, 320911396
939422500, 399400225
939422500, 903904225
939422500, 909324025
939422500, 990235024
939606409, 693900964
939606409, 949009636
939729025, 572309929
939729025, 932997025
939851649, 183954969
939851649, 389549169
939851649, 489913956
939912964, 194239969
939912964, 194993296
940035600, 306005049
940035600, 306950400
940035600, 309056400
940035600, 345960000
940035600, 453690000
940035600, 650403009
940096921, 260919409
940096921, 294019609
940096921, 609991204
940096921, 612909049
940158244, 105842944
940158244, 152448409
940158244, 244985104
940158244, 254019844
940219569, 109495296
940219569, 951290649
940280896, 296080849
940280896, 498628900
940280896, 602849809
940280896, 829900864
940342225, 324252049
940403556, 354945600
940464889, 990864484
940526224, 256224049
940526224, 469502224
940526224, 592046224
940587561, 156950784
940587561, 157854096
940587561, 160579584
940587561, 470195856
940587561, 515607849
940587561, 561547809
940587561, 565107984
940587561, 755480196
940587561, 854159076
940587561, 941507856
940648900, 908600449
940710241, 124970041
940710241, 214710409
940710241, 407192041
940710241, 470109124
940710241, 794112400
940771584, 175748049
940771584, 197458704
940771584, 417507489
940771584, 574417089
940771584, 758947401
940771584, 974750841
940832929, 929823049
940894276, 204976489
940894276, 246709849
940894276, 972940864
940955625, 205549569
940955625, 959450625
941016976, 104796169
941016976, 170641969
941016976, 190964761
941016976, 460917961
941016976, 614097961
941078329, 103897249
941078329, 317089249
941078329, 378419209
941078329, 701349289
941139684, 114639849
941139684, 116899344
941139684, 119639844
941139684, 139641489
941139684, 191434896
941139684, 431849961
941139684, 984139641
941201041, 190412401
941323761, 113294736
941323761, 113934276
941323761, 129413376
941323761, 143137296
941323761, 171243396
941323761, 173132964
941323761, 319372641
941323761, 341732196
941323761, 342731169
941323761, 367143921
941323761, 371294361
941323761, 734193216
941323761, 763914321
941385124, 112954384
941385124, 139452481
941385124, 149352841
941385124, 291453184
941385124, 398441521
941385124, 431891524
941385124, 539214841
941446489, 464919844
941446489, 468419449
941446489, 494484169
941507856, 156950784
941507856, 157854096
941507856, 160579584
941507856, 470195856
941507856, 515607849
941507856, 561547809
941507856, 565107984
941507856, 755480196
941507856, 854159076
941507856, 940587561
941569225, 149695225
941569225, 212955649
941630596, 105349696
941630596, 160934596
941630596, 199035664
941630596, 364199056
941630596, 409536169
941630596, 964350916
941691969, 199996164
941753344, 193543744
941814721, 114297481
941814721, 118417924
941814721, 411197284
941876100, 107184609
941876100, 116704809
941876100, 118004769
941876100, 149817600
941876100, 161798400
941876100, 167184900
941876100, 168974001
941876100, 174160809
941876100, 187964100
941876100, 948701601
941876100, 974001681
941937481, 471193849
941998864, 981944896
942060249, 204690249
942060249, 244296900
942060249, 264290049
942121636, 291316624
942121636, 619462321
942121636, 693216241
942121636, 962116324
942183025, 134908225
942183025, 205148329
942183025, 229583104
942183025, 251920384
942183025, 345922801
942183025, 391842025
942183025, 418325209
942183025, 425308129
942183025, 834921025
942244416, 216442944
942305809, 403085929
942305809, 543029809
942305809, 590392804
942305809, 590830249
942305809, 854392900
942305809, 894309025
942367204, 243297604
942367204, 372026944
942367204, 464273209
942367204, 497022436
942367204, 642723904
942367204, 709263424
942367204, 729432064
942428601, 206841924
942428601, 209612484
942428601, 282946041
942428601, 416282409
942428601, 420824196
942428601, 428614209
942428601, 924281604
942428601, 942612804
942490000, 900420049
942490000, 904204900
942551401, 114554209
942551401, 192155044
942551401, 545129104
942551401, 951414025
942612804, 206841924
942612804, 209612484
942612804, 282946041
942612804, 416282409
942612804, 420824196
942612804, 428614209
942612804, 924281604
942612804, 942428601
942674209, 227949604
942674209, 264940729
942674209, 290429764
942674209, 442976209
942674209, 497602249
942674209, 720492964
942674209, 904926724
942674209, 994267024
942735616, 173264569
942735616, 231465796
942735616, 247653169
942735616, 247936516
942735616, 251634769
942735616, 375661924
942735616, 656743129
942735616, 675324169
942735616, 754216369
942735616, 926715364
942858436, 239568484
942858436, 283484569
942858436, 369485284
942858436, 384865924
942858436, 388562944
942858436, 495863824
942858436, 543682489
942858436, 628354489
942858436, 695482384
942981264, 169442289
942981264, 249861249
942981264, 289442169
942981264, 296941824
942981264, 299428416
942981264, 491242896
942981264, 682149924
942981264, 894249216
942981264, 912462849
942981264, 981694224
943042681, 104693824
943042681, 162384049
943042681, 234610489
943042681, 314069284
943042681, 348120964
943042681, 403849216
943042681, 603291844
943042681, 613404289
943042681, 621903844
943104100, 341140900
943165521, 214153956
943165521, 254913156
943165521, 315524169
943165521, 359254116
943165521, 395254161
943165521, 415915236
943165521, 451392516
943165521, 591365124
943165521, 953512641
943288369, 649383289
943288369, 982383649
943349796, 336979449
943411225, 215414329
943411225, 419512324
943472656, 435264769
943472656, 472453696
943472656, 647295364
943472656, 664453729
943472656, 746546329
943595524, 354455929
943656961, 349166596
943656961, 395691664
943656961, 641963569
943656961, 649536196
943718400, 173448900
943718400, 417384900
943718400, 783944001
943779841, 197739844
943902729, 492973209
943964176, 413796964
943964176, 493461796
943964176, 791634496
943964176, 944763169
944025625, 449652025
944025625, 465049225
944025625, 595262404
944087076, 470976804
944087076, 874976400
944148529, 185449924
944148529, 481495249
944148529, 544148929
944148529, 594481924
944271441, 147914244
944271441, 214417449
944271441, 472149441
944394361, 349914436
944517289, 279859441
944517289, 457189924
944517289, 599172484
944517289, 714599824
944517289, 845471929
944578756, 445758769
944578756, 875745649
944578756, 895445776
944640225, 924464025
944701696, 749609641
944701696, 991746064
944763169, 413796964
944763169, 493461796
944763169, 791634496
944763169, 943964176
944824644, 244484496
944824644, 424648449
944886121, 161849284
944886121, 449821681
945009081, 491508900
945132049, 139405249
945132049, 235991044
945132049, 320159449
945132049, 329495104
945132049, 345104929
945132049, 399520144
945132049, 404935129
945132049, 594043129
945193536, 135349956
945193536, 413593569
945193536, 455993316
945193536, 554319936
945193536, 945931536
945316516, 151634596
945316516, 159163456
945316516, 194156356
945316516, 416935561
945316516, 453519616
945378009, 793548900
945562500, 455609025
945562500, 595604025
945562500, 904505625
945624001, 124500964
945624001, 126405049
945624001, 145926400
945624001, 159264400
945624001, 192654400
945624001, 245016409
945624001, 414529600
945624001, 510624409
945624001, 542004961
945624001, 591462400
945624001, 604914025
945624001, 904265041
945685504, 855094564
945747009, 477509904
945808516, 405659881
945808516, 556818409
945808516, 690585841
945870025, 204575809
945870025, 279558400
945870025, 508592704
945870025, 525784900
945870025, 590587204
945870025, 598047025
945931536, 135349956
945931536, 413593569
945931536, 455993316
945931536, 554319936
945931536, 945193536
946054564, 654950464
946116081, 668119104
946116081, 861011649
946177600, 109704676
946177600, 740601796
946177600, 760049761
946177600, 794676100
946239121, 129436129
946239121, 319122496
946300644, 406304649
946300644, 466430409
946485225, 254625849
946485225, 255296484
946485225, 256544289
946485225, 258952464
946485225, 289544256
946485225, 455224896
946485225, 562258944
946485225, 649485225
946546756, 947654656
946608289, 866890249
946669824, 486996624
946669824, 644296689
946669824, 689692644
946731361, 316341796
946731361, 416731396
946792900, 760490929
946792900, 997296400
946915984, 498941569
946915984, 959698441
946915984, 996159844
946977529, 299774596
946977529, 765794929
947039076, 300779649
947039076, 790340769
947039076, 930677049
947100625, 174900625
947100625, 175642009
947100625, 507691024
947100625, 514200976
947100625, 517426009
947100625, 721459600
947100625, 914760025
947162176, 467121769
947162176, 671172649
947223729, 324972729
947223729, 427372929
947223729, 729972324
947223729, 773229249
947285284, 724524889
947285284, 928542784
947346841, 418447936
947346841, 463497841
947346841, 479434816
947346841, 934647184
947408400, 440874009
947408400, 984704400
947469961, 479916649
947593089, 459973809
947593089, 530979849
947593089, 799305984
947654656, 946546756
947716225, 212459776
947716225, 276157924
947716225, 276457129
947716225, 279157264
947716225, 567297124
947716225, 597264721
947716225, 754271296
947716225, 972254761
947777796, 779749776
947839369, 397483969
947839369, 837349969
947962521, 274929561
947962521, 279524961
947962521, 294259716
947962521, 546297129
947962521, 629457921
947962521, 659924721
947962521, 719956224
948024100, 248094001
948024100, 421480900
948024100, 428904100
948024100, 800210944
948024100, 840942001
948085681, 160858489
948085681, 508186849
948085681, 850188964
948147264, 124478649
948147264, 124947684
948147264, 144648729
948147264, 194267844
948147264, 297148644
948147264, 416894724
948147264, 429484176
948147264, 474891264
948147264, 674492841
948147264, 729648144
948147264, 786129444
948147264, 796424841
948147264, 926471844
948208849, 928908484
948208849, 948824809
948270436, 268730449
948270436, 276490384
948270436, 403728649
948270436, 432764809
948270436, 723448609
948270436, 744362089
948270436, 948763204
948332025, 230523489
948332025, 380952324
948332025, 393824025
948393616, 349839616
948393616, 381694369
948393616, 493683961
948393616, 833996641
948455209, 254945089
948455209, 544989025
948455209, 559890244
948455209, 985520449
948516804, 104898564
948516804, 158684409
948516804, 481056489
948516804, 691584804
948578401, 180579844
948578401, 519748804
948578401, 708198544
948578401, 870958144
948640000, 900480064
948640000, 904806400
948701601, 107184609
948701601, 116704809
948701601, 118004769
948701601, 149817600
948701601, 161798400
948701601, 167184900
948701601, 168974001
948701601, 174160809
948701601, 187964100
948701601, 941876100
948701601, 974001681
948763204, 268730449
948763204, 276490384
948763204, 403728649
948763204, 432764809
948763204, 723448609
948763204, 744362089
948763204, 948270436
948824809, 928908484
948824809, 948208849
948886416, 466948881
948886416, 684188649
948886416, 696484881
948948025, 482549089
948948025, 492085489
948948025, 925498084
949009636, 693900964
949009636, 939606409
949071249, 990927441
949132864, 136492489
949132864, 142396489
949132864, 189392644
949132864, 328914496
949132864, 329168449
949132864, 613949284
949132864, 834169924
949132864, 919423684
949132864, 983261449
949256100, 109056249
949256100, 126495009
949256100, 249956100
949256100, 290054961
949256100, 295496100
949256100, 405096129
949256100, 560410929
949256100, 620159409
949317721, 173949721
949317721, 774119329
949502596, 649995025
949502596, 924950569
949564225, 242954569
949564225, 296459524
949564225, 955242649
949564225, 994456225
949625856, 294568569
949625856, 469285569
949625856, 584962596
949625856, 952586496
949749124, 799249441
949810761, 140991876
949810761, 179104689
949810761, 180794916
949810761, 614197089
949810761, 649791081
949810761, 697118409
949810761, 809174916
949872400, 207994084
949872400, 297804049
950118976, 597118096
950180625, 128595600
950180625, 185096025
950180625, 195860025
950180625, 250810569
950180625, 251856900
950180625, 255008961
950180625, 255968001
950180625, 295805601
950180625, 510986025
950180625, 590052681
950180625, 958521600
950242276, 229674025
950242276, 472062529
950242276, 524272609
950242276, 697224025
950242276, 720224569
950365584, 355058649
950365584, 355850496
950427241, 194742025
950427241, 249071524
950427241, 492751204
950427241, 719044225
950488900, 895804900
950612224, 149206225
950612224, 196420225
950612224, 201242596
950612224, 225420196
950612224, 225961024
950612224, 246019225
950612224, 269124025
950612224, 921426025
950673889, 536709889
950673889, 635897089
950858896, 955860889
950920569, 952956900
950982244, 254498209
950982244, 459802249
950982244, 489205924
950982244, 998244025
951043921, 135094129
951043921, 159340129
951043921, 259113409
951043921, 409131529
951043921, 413919025
951043921, 512931904
951043921, 519931204
951043921, 910953124
951105600, 506115009
951105600, 550090116
951167281, 165817129
951167281, 175218169
951167281, 189172516
951167281, 191158276
951167281, 651117289
951167281, 892157161
951228964, 126945289
951228964, 148522969
951228964, 152942689
951228964, 216295849
951228964, 265918249
951228964, 492129856
951228964, 492218596
951228964, 654182929
951228964, 922154689
951228964, 984265129
951290649, 109495296
951290649, 940219569
951352336, 639533521
951414025, 114554209
951414025, 192155044
951414025, 545129104
951414025, 942551401
951660801, 165096801
951660801, 180069561
951660801, 615089601
951660801, 618516900
951660801, 685916100
951722500, 125507209
951722500, 552297001
951722500, 905107225
951784201, 108597241
951784201, 147598201
951784201, 152497801
951784201, 201157489
951784201, 285711409
951784201, 410751289
951784201, 859721041
951845904, 105945849
951845904, 185995044
951845904, 509495184
951845904, 549105489
951845904, 595018449
951907609, 517699009
951907609, 910590976
951969316, 113699569
951969316, 539911696
951969316, 599613169
952031025, 210395025
952031025, 259532100
952031025, 500193225
952031025, 523952100
952031025, 923552100
952092736, 229037956
952092736, 572932096
952092736, 792253609
952092736, 963792025
952216164, 112529664
952216164, 116964225
952216164, 124612569
952216164, 125619264
952216164, 166952241
952216164, 216619524
952216164, 264192516
952216164, 296115264
952216164, 461261529
952277881, 277588921
952277881, 752898721
952339600, 303560929
952339600, 309302569
952339600, 309936025
952339600, 539632900
952401321, 103245921
952401321, 109432521
952401321, 154032921
952401321, 214593201
952401321, 230159241
952401321, 439112025
952401321, 902341521
952463044, 249450436
952524769, 292957456
952524769, 956974225
952586496, 294568569
952586496, 469285569
952586496, 584962596
952586496, 949625856
952648225, 298425625
952648225, 462895225
952648225, 594628225
952709956, 705592969
952771689, 291589776
952771689, 767899521
952833424, 322453849
952833424, 592338244
952833424, 842334529
952895161, 129185956
952895161, 185695129
952895161, 219958561
952956900, 950920569
953018641, 103591684
953018641, 103958416
953018641, 108451396
953018641, 116035984
953018641, 134189056
953018641, 141538609
953018641, 384905161
953080384, 803835904
953142129, 129345129
953142129, 139925241
953142129, 159213924
953142129, 321951249
953142129, 421193529
953142129, 524913921
953203876, 502387396
953203876, 639837025
953203876, 793830625
953203876, 830765329
953203876, 920758336
953265625, 653569225
953450884, 485453089
953512641, 214153956
953512641, 254913156
953512641, 315524169
953512641, 359254116
953512641, 395254161
953512641, 415915236
953512641, 451392516
953512641, 591365124
953512641, 943165521
953574400, 593507044
953636161, 191656336
953697924, 395492769
953697924, 439992576
953697924, 956479329
953821456, 134258569
953821456, 158432569
953821456, 234518596
953821456, 249355681
953821456, 386554921
953821456, 413552896
953821456, 525693184
953821456, 536895241
953821456, 548215396
953821456, 558329641
953821456, 561358249
953821456, 596385241
953821456, 853691524
954006769, 670965409
954006769, 790059664
954068544, 405458496
954068544, 455480964
954130321, 151339204
954130321, 343101529
954130321, 490135321
954192100, 591900241
954253881, 521345889
954253881, 534858129
954253881, 835845921
954253881, 883159524
954315664, 459416356
954315664, 563445169
954439236, 344956329
954439236, 465394329
954439236, 493639524
954439236, 499254336
954439236, 593263449
954562816, 412658596
954562816, 612958564
954562816, 864595216
954562816, 865124569
954624609, 260596449
954624609, 469025649
954624609, 549246096
954686404, 568440964
954686404, 696854404
954748201, 125708944
954748201, 128754409
954748201, 145274809
954748201, 150749284
954748201, 170485249
954748201, 207158449
954748201, 274598041
954748201, 295874401
954748201, 470152489
954748201, 472105984
954748201, 544708921
954748201, 548074921
954748201, 740819524
954748201, 850947241
954810000, 158004900
954810000, 519840000
954810000, 810540900
954810000, 900540081
954810000, 905408100
954871801, 118875409
954871801, 119858704
954871801, 151708489
954871801, 195748081
954871801, 517881049
954871801, 715188049
